정류소아이디,정류소명,경도,위도,위치정보(주변설명),데이터 기준일자
406001945,방구동 뒷동산입구,126.765403,33.307081,,2022-11-01
406001947,방구동 앞동산입구,126.767634,33.305658,,2022-11-01
406001948,방구동 앞동산입구,126.767769,33.305583,,2022-11-01
405001494,방림원,126.267318,33.33703, 조수방향.편의점 우측,2022-11-01
405001493,방림원,126.267339,33.336893, 금악방향.편의점 맞은편,2022-11-01
405001990," 방선문 3차,4차 빌리지",126.526261,33.487692,,2022-11-01
405001991," 방선문 3차,4차 빌리지",126.526675,33.487666,,2022-11-01
405001662,방선문빌리지,126.536804,33.477663,방선문빌리지앞,2022-11-01
405001663,방선문빌리지,126.536347,33.477667,아라마트 우측,2022-11-01
406001341,방아동,126.175051,33.279739,고산농산물유통센터방향,2022-11-01
406001342,방아동,126.174944,33.279801,무릉문화의집 방향,2022-11-01
405001799,방애왓,126.605254,33.481234,봉개방향,2022-11-01
405001798,방애왓,126.604837,33.481187,4.3평화공원방향,2022-11-01
406001219,방어축제의거리 입구,126.251923,33.22129,잔치집국수,2022-11-01
405002297,방지물,126.229969,33.296934,,2022-11-01
405002296,방지물,126.229988,33.297073,,2022-11-01
405002323,배낭골,126.230138,33.345826,,2022-11-01
405002172,배낭골,126.23028,33.345799,,2022-11-01
406001686,배튼개 입구,126.44357,33.241565,,2022-11-01
406001687,배튼개 입구,126.443236,33.24091,,2022-11-01
406000430,백구동네,126.42595,33.256315, 회수방향.어머니횟집앞,2022-11-01
406000429,백구동네,126.42575,33.256367,중문방향(팽나무앞),2022-11-01
406000431,백구빌라입구,126.42465,33.254617,팽나무앞,2022-11-01
406000428,백구빌라입구,126.42455,33.254633,팽나무맞은편,2022-11-01
405002586,백록초등학교,126.470645,33.48458,,2022-11-01
405002587,백록초등학교,126.471506,33.485412,,2022-11-01
406001762,백약이오름,126.79463,33.441035,,2022-11-01
405002315,백약이오름,126.794848,33.44113,,2022-11-01
405001887,백화동,126.710424,33.466833,거문오름호스텔 입구,2022-11-01
405001886,백화동,126.71017,33.466994,거문오름호스텔입구 맞은편,2022-11-01
406001656,번개과학체험관,126.586208,33.288905,,2022-11-01
406001655,번개과학체험관,126.586274,33.289176,,2022-11-01
405000024,번대동,126.391576,33.478888,창고 앞,2022-11-01
405000025,번대동,126.392642,33.478844,하귀초방면,2022-11-01
405001769,번대동,126.392253,33.477744,번대동회관 맞은편,2022-11-01
405002253,번대동,126.39207,33.477701,,2022-11-01
405001857,벌탬못,126.771832,33.507676,월덕로 487 맞은편,2022-11-01
405001856,벌탬못,126.772346,33.50714,,2022-11-01
405002354,법기동,126.172851,33.330267,,2022-11-01
405002355,법기동,126.172707,33.330317,,2022-11-01
406001104,법정사입구,126.458218,33.302439,법정사입구 맞은편,2022-11-01
406000749,법정사입구,126.458452,33.302803,법정사입구,2022-11-01
406000257,법호촌 온성학교,126.594485,33.291861,서귀포시방향,2022-11-01
406000258,법호촌 온성학교,126.594751,33.292822,제주시방향,2022-11-01
406000255,법호촌입구,126.593861,33.290078,GS돈내코주유소 건너편,2022-11-01
406000256,법호촌입구,126.594567,33.29065,,2022-11-01
406001529,법화사사거리,126.459466,33.263055,,2022-11-01
406001530,법화사사거리,126.46136,33.262995,,2022-11-01
406000107,법환새마을금고,126.513983,33.238437,올레할인마트좌측,2022-11-01
406000108,법환새마을금고,126.513417,33.23785,월드크리닝 건너편,2022-11-01
406000408,법환우체국,126.512098,33.237209,오현낚시 좌측,2022-11-01
406000109,법환우체국,126.511903,33.237278,우리고향물회 좌측,2022-11-01
406000112,법환초등학교,126.508156,33.236534,법환초 맞은편,2022-11-01
406000111,법환초등학교,126.508555,33.236656,법환초병설유치원 앞,2022-11-01
406000376,벼락동산,126.392461,33.24781,다온빌 왼쪽편,2022-11-01
406000377,벼락동산,126.392374,33.247831,다온빌 앞,2022-11-01
406001495,별내린전망대,126.416862,33.247229,별내린전망대앞,2022-11-01
406001494,별내린전망대,126.416728,33.247188,별내린전망대 맞은편,2022-11-01
405001502,별빛누리공원/난타공연장,126.548475,33.445312,종점,2022-11-01
405002278,별진밭,126.62797,33.489097,,2022-11-01
405002277,별진밭,126.627904,33.488883,,2022-11-01
405001443,병디왓,126.644643,33.530197,제주영어교회앞,2022-11-01
405001444,병디왓,126.644507,33.529975,제주영어교회 건너편,2022-11-01
405000398,병문교,126.518317,33.508833,24시국수회관 우측,2022-11-01
405000399,병문교,126.518491,33.508972,한소낭식당 건너편,2022-11-01
406002037,병문로입구,126.913884,33.464197,,2022-11-01
405000075,보건소,126.519573,33.491084,제주혈액원 앞,2022-11-01
405000163,보건소,126.522067,33.492117,제주보건소 앞,2022-11-01
405000162,보건소,126.520883,33.492383,제주보건소 건너편,2022-11-01
405000528,보로미마을,126.409355,33.465448, 하귀리방향.보로미마을이정표 앞,2022-11-01
405000527,보로미마을,126.409265,33.466264,항몽유적지 방향,2022-11-01
406001674,보목 동동네,126.606481,33.243069,,2022-11-01
406001673,보목 동동네,126.605972,33.243053,,2022-11-01
406000177,보목신협,126.601991,33.241661,보목코사마트 좌측,2022-11-01
406000176,보목신협앞,126.601994,33.241567,보목신협앞,2022-11-01
406000180,보목입구,126.591583,33.258717,보목식당앞,2022-11-01
406001487,보목포구,126.60817,33.239512,,2022-11-01
406000342,보목포구 입구,126.6045,33.24145,,2022-11-01
406000341,보목포구 입구,126.604583,33.241283,하천 반대편,2022-11-01
406000163,보목하수처리장입구,126.594039,33.244363,칠십리로394번길 진입로 좌측 건너편,2022-11-01
406000164,보목하수처리장입구,126.593283,33.244433,혼디모영펜션 앞,2022-11-01
406000621,보성리 대정농협,126.276657,33.247769,대정농협 앞,2022-11-01
406001414,보성리상동,126.274334,33.250804,보성리복지회관앞,2022-11-01
406001413,보성리하동,126.274566,33.250679,고을중기 입구,2022-11-01
406000956,보성상동,126.27336,33.252463,보성식당 오른쪽,2022-11-01
406000955,보성상동,126.273357,33.252204,추사로 103호 옆,2022-11-01
405000280,보성시장,126.527265,33.503421,제주은행남문지점앞(시민회관방면),2022-11-01
406000958,보성초등학교,126.277142,33.2498,추사유배지이정표앞,2022-11-01
406000617,보성초등학교,126.276837,33.248983,추사로 53호 옆,2022-11-01
406000957,보성초등학교,126.27675,33.249939,보성식당옆,2022-11-01
405002064,복호동,126.201154,33.339721,,2022-11-01
405000864,복호동,126.1965,33.33743,주신건설 좌측,2022-11-01
405002063,복호동,126.201157,33.339924,,2022-11-01
405000907,복호동입구,126.196602,33.33649,주신건설 앞,2022-11-01
406000019,볼목당,126.436133,33.25665,,2022-11-01
406000020,볼목당,126.436088,33.256716, 중문관광단지방향.교통표지판앞,2022-11-01
405001370,봉개교,126.579737,33.497709,네트럭하우스 앞,2022-11-01
405001387,봉개교,126.581796,33.496463,봉개동이정표 우측,2022-11-01
405000675,봉개남문,126.590783,33.490424,대합실 앞,2022-11-01
405000674,봉개남문,126.590633,33.490417,반석아파트 방향,2022-11-01
405000677,봉개동,126.592756,33.491539,채은스킨케어 앞,2022-11-01
405000676,봉개동,126.592455,33.491508,수일통닭 앞,2022-11-01
405000612,봉개동 큰동네,126.596282,33.489488,대기철물 앞,2022-11-01
405000611,봉개동 큰동네,126.596967,33.489233,진아미용실 우측,2022-11-01
405000247,봉개동주민센터,126.59445,33.490733,봉개식당 우측,2022-11-01
405000722,봉개사우나,126.601473,33.486397,봉개사우나 우측,2022-11-01
405002516,봉개사우나,126.602659,33.486245,,2022-11-01
405001368,봉개체육공원,126.611583,33.484283,큰동네 방향,2022-11-01
405001386,봉개체육공원,126.612692,33.484256,환경시설관리사무소 방향,2022-11-01
405002346,봉개초등학교,126.595274,33.490047,,2022-11-01
406001685,봉림사,126.540355,33.254737,,2022-11-01
406001684,봉림사,126.539955,33.254736,,2022-11-01
405001586,봉성리사무소,126.312703,33.42219,봉성리 종합복지관 앞,2022-11-01
405001585,봉성리사무소,126.312957,33.422195,봉성리사무소 건너편,2022-11-01
405001094,봉성리서성동,126.310722,33.41721,납읍리 방향,2022-11-01
405001095,봉성리서성동,126.310717,33.417383,봉성로41 앞,2022-11-01
405001410,봉성하나로마트,126.31265,33.418883,,2022-11-01
405001097,봉성하나로마트,126.312567,33.419217,농산물 간이집하장 앞,2022-11-01
405001096,봉성하나로마트,126.31245,33.4189,봉성식당 건너편,2022-11-01
405001813,봉소동,126.659011,33.50963,교통시설물 반사경 앞,2022-11-01
405000961,봉소동,126.65825,33.519417,대합실 앞 (자연보호 입석 우측),2022-11-01
405001814,봉소동,126.659161,33.509882,단독주택 402호 앞,2022-11-01
405000960,봉소동,126.6583,33.519633,대합실 맞은편,2022-11-01
406002027,봉태물,126.685311,33.304513,,2022-11-01
406002026,봉태물,126.685286,33.304703,,2022-11-01
405000308,부록마을,126.568755,33.501848,부록마을 이정표 좌측,2022-11-01
405000307,부록마을,126.569274,33.501357,제주환경산업 좌측,2022-11-01
405002513,부록서길,126.56222,33.50289,,2022-11-01
405002512,부록서길,126.561794,33.503177,,2022-11-01
405000922,부면동,126.332667,33.416033,어음1리사무소 방향,2022-11-01
405000921,부면동,126.332783,33.415533,어음비로 212앞,2022-11-01
405001626,부민장례식장,126.522414,33.48076,부민장례식장 주차장 앞,2022-11-01
405001627,부민장례식장,126.522344,33.48092,부민장례식장 건너편,2022-11-01
405002084,부영3차아파트,126.486939,33.476399,,2022-11-01
405002085,부영3차아파트,126.48742,33.476213,,2022-11-01
405000461,부영아파트,126.483133,33.4769,부영2차 아파트 앞,2022-11-01
405002385,북선로,126.682383,33.535935,,2022-11-01
405002384,북선로,126.682376,33.536042,,2022-11-01
405001354,북촌다려마을,126.700217,33.551067,올레캐슬펜션 입간판 좌측,2022-11-01
405001353,북촌다려마을,126.701483,33.55145,대상다려마을 앞,2022-11-01
405001355,북촌리,126.695033,33.548117,북촌리 이정표 우측,2022-11-01
405002349,북촌리,126.694697,33.547428,,2022-11-01
405002350,북촌리,126.694795,33.547455,,2022-11-01
405001356,북촌리,126.69523,33.547969,낚시여행 우측,2022-11-01
405001358,북촌리해동,126.685466,33.54432,제주필하우스 좌측,2022-11-01
405001357,북촌리해동,126.68695,33.54475,제주FEEL하우스 건너편,2022-11-01
406000718,불미거동산,126.744996,33.317692,의귀리 방향,2022-11-01
406000786,불미공방,126.304332,33.253494,구 2002슈퍼 앞,2022-11-01
406000787,불미공방,126.304017,33.253233,마을비석 앞,2022-11-01
406001472,불미터,126.71465,33.319216,에버그린 맞은편,2022-11-01
406001473,불미터,126.714742,33.319426,에버그린 앞,2022-11-01
405002316,붉으내,126.172506,33.318932,,2022-11-01
405002317,붉으내,126.172394,33.318888,,2022-11-01
406001896,붉은오름 휴양림입구,126.682736,33.403261,,2022-11-01
406001895,붉은오름 휴양림입구,126.682741,33.402406,,2022-11-01
406001321,브랭섬 홀 아시아,126.2848,33.291888,제주사랑공인중개사사무소 건너편,2022-11-01
406001322,브랭섬 홀 아시아,126.283915,33.291151,CU제주영어교육도시점 우측,2022-11-01
405002235,브릭캠퍼스,126.486001,33.458275,,2022-11-01
406001769,블루마운틴커피박물관,126.837518,33.38041,,2022-11-01
406001768,블루마운틴커피박물관,126.837033,33.380887,,2022-11-01
406000391,블룸호텔/한국관광공사,126.408433,33.2502,하나호텔 입구,2022-11-01
406000291,비석거리1,126.57745,33.255783,예가 손두부 앞 (제주방향),2022-11-01
406000290,비석거리2,126.577517,33.256133,민들레 한정식 앞,2022-11-01
406001454,비석거리3,126.576187,33.254895,한울컴퓨터 멎은편,2022-11-01
406001415,비석거리4,126.575859,33.254732,한울컴퓨터 앞,2022-11-01
406000530,비석거리5,126.576717,33.254267,삼성기계파루 우측,2022-11-01
406000187,비석거리6,126.578246,33.254959,SK에이스주유소 우측,2022-11-01
405000015,비석동,126.4179,33.488383,하나로마트 방향. 고등어쌈밥 앞,2022-11-01
406001231,비안동,126.72055,33.282109,남원드림낚시 앞,2022-11-01
406001232,비안동,126.720958,33.281213,남촌오리 우측,2022-11-01
405000853,비자림,126.810428,33.493345,메이즈랜드 방향. 만장굴이정표 좌측,2022-11-01
405000852,비자림,126.810344,33.493177,농굴왓입구 방향,2022-11-01
405002600,비자림 삼거리,126.812057,33.49624,,2022-11-01
405002599,비자림 삼거리,126.811939,33.496175,,2022-11-01
405001775,비자림로 교래입구,126.617165,33.419136,산책로 입구,2022-11-01
406001882,뽀로로 타요 테마파크,126.371314,33.298153,,2022-11-01
406001883,뽀로로 타요 테마파크,126.371643,33.298463,,2022-11-01
406000228,사가동,126.62735,33.290083,신례2리 방향,2022-11-01
406000229,사가동,126.62735,33.290283,하잣성 식육점,2022-11-01
406001381,사거리,126.432179,33.244752,단독주택 73호 앞,2022-11-01
406001382,사거리,126.432072,33.244972,단독주택 72호 앞,2022-11-01
406000932,사계리동동,126.308227,33.234887,GS25시 앞 ( 상모1리 방향),2022-11-01
406000931,사계리동동,126.307717,33.234517,생선구이 맛집 우측,2022-11-01
406000930,사계리사무소,126.298042,33.231613,더조은호프 앞 (상모리 방향),2022-11-01
406000929,사계리사무소,126.297517,33.231283,GS25 안덕사계점 좌측 (화순리 방향),2022-11-01
406000927,사계리서동,126.293418,33.230894,마라도 해양도립공원 이정표 (산방산 방향),2022-11-01
406000928,사계리서동,126.292558,33.230542,상모리 방향. 벽보판 앞,2022-11-01
406001456,사계어촌체험어장,126.304759,33.227946,사계어촌계 복지회관,2022-11-01
406001455,사계어촌체험어장,126.304425,33.227937,사계어촌계 복지회관 앞,2022-11-01
406001457,사계용해경로당,126.30849,33.230811,사계용해 경로당 앞,2022-11-01
406001458,사계용해경로당,126.308487,33.231229,사계용해 경로당 맞은편,2022-11-01
406001192,사농동산,126.703193,33.344225,이정표대 옆,2022-11-01
406001193,사농동산,126.703983,33.342792,수망교차로 태수로방향,2022-11-01
405002115,사대부고,126.510575,33.513392,,2022-11-01
405000466,사대부고,126.509449,33.512791,사대부고 정문 앞,2022-11-01
405000465,사대부고,126.509967,33.512567,CU사대부고점 앞,2022-11-01
405002114,사대부고,126.510377,33.513384,,2022-11-01
405001217,사동복지회관,126.290054,33.442206,귀덕초등학교 방향,2022-11-01
405001218,사동복지회관,126.288717,33.441867,초록마을 방향,2022-11-01
